
Instance: ORTEC-VRPTW-ASYM-b3635658-d1-n457-k28.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:58:28, Cost_of_solution: 426222
Instance: ORTEC-VRPTW-ASYM-b7ae3aa2-d1-n304-k23.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:17, Cost_of_solution: 306628
Instance: ORTEC-VRPTW-ASYM-bdfcbd22-d1-n247-k20.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:17, Cost_of_solution: 353188
Instance: ORTEC-VRPTW-ASYM-bc44b197-d1-n296-k18.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:17, Cost_of_solution: 347263
Instance: ORTEC-VRPTW-ASYM-bda861e7-d1-n364-k22.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:17, Cost_of_solution: 381064
Instance: ORTEC-VRPTW-ASYM-a6f1b493-d1-n299-k21.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:17, Cost_of_solution: 309193
Instance: ORTEC-VRPTW-ASYM-b0db3a58-d1-n220-k13.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:18, Cost_of_solution: 389030
Instance: ORTEC-VRPTW-ASYM-aecf9ffb-d1-n420-k26.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:18, Cost_of_solution: 422994
Instance: ORTEC-VRPTW-ASYM-c0f56186-d1-n499-k31.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:18, Cost_of_solution: 400751
Instance: ORTEC-VRPTW-ASYM-b345b203-d1-n215-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:18, Cost_of_solution: 341683
Instance: ORTEC-VRPTW-ASYM-c7657e35-d1-n275-k21.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:18, Cost_of_solution: 317693
Instance: ORTEC-VRPTW-ASYM-c67b3a3f-d1-n342-k21.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:18, Cost_of_solution: 257275
Instance: ORTEC-VRPTW-ASYM-a631ce65-d1-n214-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 20:59:25, Cost_of_solution: 394201
Instance: ORTEC-VRPTW-ASYM-c853ff0d-d1-n236-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:15, Cost_of_solution: 297305
Instance: ORTEC-VRPTW-ASYM-ccc004aa-d1-n224-k12.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:15, Cost_of_solution: 445767
Instance: ORTEC-VRPTW-ASYM-bbed1122-d1-n347-k25.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:15, Cost_of_solution: 621849
Instance: ORTEC-VRPTW-ASYM-ca1ed34e-d1-n226-k21.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:15, Cost_of_solution: 539823
Instance: ORTEC-VRPTW-ASYM-ce78488d-d1-n332-k30.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:15, Cost_of_solution: 363271
Instance: ORTEC-VRPTW-ASYM-ae0802e0-d1-n268-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:15, Cost_of_solution: 383510
Instance: ORTEC-VRPTW-ASYM-c15b0201-d1-n320-k20.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:16, Cost_of_solution: 447848
Instance: ORTEC-VRPTW-ASYM-ca5d17ad-d1-n246-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:16, Cost_of_solution: 398667
Instance: ORTEC-VRPTW-ASYM-d137e14b-d1-n257-k17.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:16, Cost_of_solution: 316405
Instance: ORTEC-VRPTW-ASYM-addee14a-d1-n302-k20.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:16, Cost_of_solution: 403235
Instance: ORTEC-VRPTW-ASYM-d0d70aec-d1-n290-k18.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:16, Cost_of_solution: 365199
Instance: ORTEC-VRPTW-ASYM-cc815064-d1-n470-k26.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:16, Cost_of_solution: 447861
Instance: ORTEC-VRPTW-ASYM-c82ca041-d1-n393-k23.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:00:17, Cost_of_solution: 437320
Instance: ORTEC-VRPTW-ASYM-d1906538-d1-n226-k30.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:01:13, Cost_of_solution: 339728
Instance: ORTEC-VRPTW-ASYM-d3fb97ea-d1-n212-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:01:13, Cost_of_solution: 237962
Instance: ORTEC-VRPTW-ASYM-d47924f8-d1-n225-k14.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:01:13, Cost_of_solution: 374451
Instance: ORTEC-VRPTW-ASYM-cc98aff5-d1-n261-k20.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:01:13, Cost_of_solution: 377693
Instance: ORTEC-VRPTW-ASYM-d57da137-d1-n222-k14.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:01:14, Cost_of_solution: 318733
Instance: ORTEC-VRPTW-ASYM-d0b8103f-d1-n299-k21.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:01:14, Cost_of_solution: 478501
Instance: ORTEC-VRPTW-ASYM-d5a2598f-d1-n344-k22.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:01:18, Cost_of_solution: 589969
Instance: ORTEC-VRPTW-ASYM-d83ecd50-d1-n399-k30.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:02:12, Cost_of_solution: 384859
Instance: ORTEC-VRPTW-ASYM-d9af647d-d1-n237-k16.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:02:14, Cost_of_solution: 325572
Instance: ORTEC-VRPTW-ASYM-d708f094-d1-n300-k18.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:02:19, Cost_of_solution: 400839
Instance: ORTEC-VRPTW-ASYM-da200d12-d1-n317-k17.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:03:15, Cost_of_solution: 363468
Instance: ORTEC-VRPTW-ASYM-db8794fb-d1-n319-k25.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:03:19, Cost_of_solution: 470952
Instance: ORTEC-VRPTW-ASYM-db776df3-d1-n322-k23.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:03:19, Cost_of_solution: 591772
Instance: ORTEC-VRPTW-ASYM-d8fb9efc-d1-n237-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:04:08, Cost_of_solution: 659933
Instance: ORTEC-VRPTW-ASYM-dd43a785-d1-n880-k50.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:04:08, Cost_of_solution: 441191
Instance: ORTEC-VRPTW-ASYM-e32e5e1a-d1-n214-k12.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:04:09, Cost_of_solution: 288621
Instance: ORTEC-VRPTW-ASYM-e2f2ccf7-d1-n285-k25.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:04:09, Cost_of_solution: 228604
Instance: ORTEC-VRPTW-ASYM-e260d9dc-d1-n480-k45.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:04:09, Cost_of_solution: 390935
Instance: ORTEC-VRPTW-ASYM-e3f9f583-d1-n286-k16.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:04:09, Cost_of_solution: 235186
Instance: ORTEC-VRPTW-ASYM-e4647cbd-d1-n262-k20.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:04:17, Cost_of_solution: 316791
Instance: ORTEC-VRPTW-ASYM-e59eea41-d1-n266-k18.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:05:06, Cost_of_solution: 346551
Instance: ORTEC-VRPTW-ASYM-d98c5742-d1-n204-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:05:06, Cost_of_solution: 526618
Instance: ORTEC-VRPTW-ASYM-e814fc2f-d1-n247-k25.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:05:07, Cost_of_solution: 244235
Instance: ORTEC-VRPTW-ASYM-e8628692-d1-n296-k18.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:05:07, Cost_of_solution: 340439
Instance: ORTEC-VRPTW-ASYM-e87e8a3a-d1-n235-k25.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:05:07, Cost_of_solution: 276259
Instance: ORTEC-VRPTW-ASYM-e7835db2-d1-n650-k42.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:05:07, Cost_of_solution: 447995
Instance: ORTEC-VRPTW-ASYM-edb5bbc1-d1-n350-k24.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:05:07, Cost_of_solution: 432064
Instance: ORTEC-VRPTW-ASYM-ef1c4bb9-d1-n236-k20.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:05:07, Cost_of_solution: 331723
Instance: ORTEC-VRPTW-ASYM-e92a0b44-d1-n501-k33.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:05:07, Cost_of_solution: 388326
Instance: ORTEC-VRPTW-ASYM-dd59b788-d1-n252-k18.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:04, Cost_of_solution: 452820
Instance: ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:04, Cost_of_solution: 349718
Instance: ORTEC-VRPTW-ASYM-deb1b4a4-d1-n457-k29.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:04, Cost_of_solution: 508948
Instance: ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:04, Cost_of_solution: 367616
Instance: ORTEC-VRPTW-ASYM-dec17385-d1-n268-k20.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:04, Cost_of_solution: 383510
Instance: ORTEC-VRPTW-ASYM-e785c231-d1-n291-k16.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:04, Cost_of_solution: 450188
Instance: ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 242448
Instance: ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 330864
Instance: ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 465111
Instance: ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 340434
Instance: ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 340664
Instance: ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 434189
Instance: ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 451837
Instance: ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 252221
Instance: ORTEC-VRPTW-ASYM-e159d033-d1-n363-k27.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 412679
Instance: ORTEC-VRPTW-ASYM-e03a17e0-d1-n406-k21.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 558019
Instance: ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:05, Cost_of_solution: 420300
Instance: ORTEC-VRPTW-ASYM-ef56c080-d1-n327-k20.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:06:12, Cost_of_solution: 267598
Instance: ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:07:02, Cost_of_solution: 495420
Instance: ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:07:02, Cost_of_solution: 452340
Instance: ORTEC-VRPTW-ASYM-e6de598f-d1-n277-k16.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:07:03, Cost_of_solution: 496688
Instance: ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:07:03, Cost_of_solution: 386224
Instance: ORTEC-VRPTW-ASYM-ed97d7dc-d1-n416-k23.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:07:03, Cost_of_solution: 490353
Instance: ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:07:04, Cost_of_solution: 399867
Instance: ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:07:33, Cost_of_solution: 430679
Instance: ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:08:00, Cost_of_solution: 443474
Instance: ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:08:01, Cost_of_solution: 506884
Instance: ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19.txt, Method: modifiedknearest, Time: 08, 24, 22, 21:08:31, Cost_of_solution: 330015
